itemid,datasetid,hasbird,item_dir
187001,ff1010bird,1,Data/187001.wav
82393,ff1010bird,0,Data/82393.wav
42814,ff1010bird,0,Data/42814.wav
184749,ff1010bird,1,Data/184749.wav
90353,ff1010bird,0,Data/90353.wav
64310,ff1010bird,0,Data/64310.wav
160579,ff1010bird,0,Data/160579.wav
18807,ff1010bird,0,Data/18807.wav
54950,ff1010bird,1,Data/54950.wav
73106,ff1010bird,0,Data/73106.wav
62488,ff1010bird,0,Data/62488.wav
112188,ff1010bird,0,Data/112188.wav
149763,ff1010bird,1,Data/149763.wav
64486,ff1010bird,0,Data/64486.wav
60050,ff1010bird,0,Data/60050.wav
127621,ff1010bird,0,Data/127621.wav
97381,ff1010bird,0,Data/97381.wav
92992,ff1010bird,0,Data/92992.wav
57055,ff1010bird,1,Data/57055.wav
44682,ff1010bird,0,Data/44682.wav
173866,ff1010bird,1,Data/173866.wav
103589,ff1010bird,0,Data/103589.wav
132129,ff1010bird,0,Data/132129.wav
20205,ff1010bird,1,Data/20205.wav
71709,ff1010bird,1,Data/71709.wav
2537,ff1010bird,1,Data/2537.wav
40700,ff1010bird,0,Data/40700.wav
60178,ff1010bird,0,Data/60178.wav
131253,ff1010bird,0,Data/131253.wav
140845,ff1010bird,0,Data/140845.wav
73080,ff1010bird,0,Data/73080.wav
181412,ff1010bird,0,Data/181412.wav
150113,ff1010bird,1,Data/150113.wav
165877,ff1010bird,0,Data/165877.wav
130874,ff1010bird,1,Data/130874.wav
162450,ff1010bird,0,Data/162450.wav
130869,ff1010bird,0,Data/130869.wav
164923,ff1010bird,0,Data/164923.wav
140720,ff1010bird,0,Data/140720.wav
110740,ff1010bird,0,Data/110740.wav
105272,ff1010bird,1,Data/105272.wav
52879,ff1010bird,1,Data/52879.wav
15465,ff1010bird,1,Data/15465.wav
98470,ff1010bird,1,Data/98470.wav
191912,ff1010bird,0,Data/191912.wav
190695,ff1010bird,0,Data/190695.wav
127639,ff1010bird,0,Data/127639.wav
78390,ff1010bird,0,Data/78390.wav
108358,ff1010bird,0,Data/108358.wav
80783,ff1010bird,0,Data/80783.wav
136605,ff1010bird,0,Data/136605.wav
123142,ff1010bird,0,Data/123142.wav
29867,ff1010bird,0,Data/29867.wav
98223,ff1010bird,0,Data/98223.wav
43760,ff1010bird,0,Data/43760.wav
1045,ff1010bird,0,Data/1045.wav
69103,ff1010bird,1,Data/69103.wav
155641,ff1010bird,0,Data/155641.wav
121361,ff1010bird,0,Data/121361.wav
77749,ff1010bird,0,Data/77749.wav
137154,ff1010bird,1,Data/137154.wav
57272,ff1010bird,0,Data/57272.wav
191934,ff1010bird,0,Data/191934.wav
56910,ff1010bird,0,Data/56910.wav
130968,ff1010bird,0,Data/130968.wav
89724,ff1010bird,0,Data/89724.wav
140804,ff1010bird,0,Data/140804.wav
150006,ff1010bird,0,Data/150006.wav
160017,ff1010bird,0,Data/160017.wav
56957,ff1010bird,0,Data/56957.wav
48928,ff1010bird,0,Data/48928.wav
89683,ff1010bird,0,Data/89683.wav
146856,ff1010bird,0,Data/146856.wav
16766,ff1010bird,1,Data/16766.wav
55515,ff1010bird,0,Data/55515.wav
39498,ff1010bird,0,Data/39498.wav
22437,ff1010bird,0,Data/22437.wav
17007,ff1010bird,1,Data/17007.wav
82694,ff1010bird,0,Data/82694.wav
157899,ff1010bird,1,Data/157899.wav
178425,ff1010bird,0,Data/178425.wav
54532,ff1010bird,1,Data/54532.wav
122187,ff1010bird,0,Data/122187.wav
61629,ff1010bird,0,Data/61629.wav
79266,ff1010bird,0,Data/79266.wav
68613,ff1010bird,0,Data/68613.wav
132111,ff1010bird,0,Data/132111.wav
21893,ff1010bird,0,Data/21893.wav
63804,ff1010bird,0,Data/63804.wav
164924,ff1010bird,1,Data/164924.wav
65537,ff1010bird,0,Data/65537.wav
164062,ff1010bird,1,Data/164062.wav
116266,ff1010bird,0,Data/116266.wav
78806,ff1010bird,0,Data/78806.wav
138434,ff1010bird,0,Data/138434.wav
155192,ff1010bird,0,Data/155192.wav
110920,ff1010bird,1,Data/110920.wav
28252,ff1010bird,0,Data/28252.wav
47468,ff1010bird,0,Data/47468.wav
91973,ff1010bird,1,Data/91973.wav
74845,ff1010bird,0,Data/74845.wav
158598,ff1010bird,0,Data/158598.wav
25067,ff1010bird,0,Data/25067.wav
170930,ff1010bird,1,Data/170930.wav
15223,ff1010bird,1,Data/15223.wav
40829,ff1010bird,1,Data/40829.wav
45435,ff1010bird,0,Data/45435.wav
89689,ff1010bird,0,Data/89689.wav
90423,ff1010bird,0,Data/90423.wav
132228,ff1010bird,0,Data/132228.wav
164186,ff1010bird,0,Data/164186.wav
60052,ff1010bird,0,Data/60052.wav
147639,ff1010bird,1,Data/147639.wav
87942,ff1010bird,0,Data/87942.wav
113147,ff1010bird,0,Data/113147.wav
41190,ff1010bird,0,Data/41190.wav
155212,ff1010bird,0,Data/155212.wav
42101,ff1010bird,0,Data/42101.wav
48398,ff1010bird,1,Data/48398.wav
26270,ff1010bird,0,Data/26270.wav
17001,ff1010bird,0,Data/17001.wav
31973,ff1010bird,0,Data/31973.wav
74316,ff1010bird,1,Data/74316.wav
1748,ff1010bird,0,Data/1748.wav
38365,ff1010bird,0,Data/38365.wav
118745,ff1010bird,0,Data/118745.wav
157470,ff1010bird,0,Data/157470.wav
39652,ff1010bird,1,Data/39652.wav
98703,ff1010bird,1,Data/98703.wav
167091,ff1010bird,0,Data/167091.wav
36321,ff1010bird,0,Data/36321.wav
121550,ff1010bird,1,Data/121550.wav
75966,ff1010bird,1,Data/75966.wav
58858,ff1010bird,0,Data/58858.wav
112184,ff1010bird,0,Data/112184.wav
19264,ff1010bird,1,Data/19264.wav
176181,ff1010bird,0,Data/176181.wav
9219,ff1010bird,0,Data/9219.wav
116223,ff1010bird,1,Data/116223.wav
62066,ff1010bird,0,Data/62066.wav
145552,ff1010bird,0,Data/145552.wav
185118,ff1010bird,0,Data/185118.wav
158602,ff1010bird,0,Data/158602.wav
190951,ff1010bird,0,Data/190951.wav
107225,ff1010bird,0,Data/107225.wav
78799,ff1010bird,0,Data/78799.wav
58232,ff1010bird,1,Data/58232.wav
161192,ff1010bird,0,Data/161192.wav
47181,ff1010bird,0,Data/47181.wav
146703,ff1010bird,1,Data/146703.wav
126105,ff1010bird,1,Data/126105.wav
195318,ff1010bird,0,Data/195318.wav
157733,ff1010bird,0,Data/157733.wav
128235,ff1010bird,0,Data/128235.wav
42367,ff1010bird,0,Data/42367.wav
188812,ff1010bird,1,Data/188812.wav
15293,ff1010bird,0,Data/15293.wav
127207,ff1010bird,0,Data/127207.wav
73367,ff1010bird,0,Data/73367.wav
25382,ff1010bird,0,Data/25382.wav
72545,ff1010bird,0,Data/72545.wav
165342,ff1010bird,0,Data/165342.wav
33872,ff1010bird,1,Data/33872.wav
81863,ff1010bird,1,Data/81863.wav
194368,ff1010bird,1,Data/194368.wav
48154,ff1010bird,0,Data/48154.wav
61183,ff1010bird,0,Data/61183.wav
56640,ff1010bird,1,Data/56640.wav
34174,ff1010bird,0,Data/34174.wav
143115,ff1010bird,0,Data/143115.wav
28251,ff1010bird,0,Data/28251.wav
189848,ff1010bird,0,Data/189848.wav
41849,ff1010bird,0,Data/41849.wav
111171,ff1010bird,0,Data/111171.wav
62281,ff1010bird,1,Data/62281.wav
173892,ff1010bird,0,Data/173892.wav
185140,ff1010bird,0,Data/185140.wav
186771,ff1010bird,1,Data/186771.wav
111888,ff1010bird,1,Data/111888.wav
162083,ff1010bird,1,Data/162083.wav
64166,ff1010bird,0,Data/64166.wav
17002,ff1010bird,1,Data/17002.wav
118857,ff1010bird,0,Data/118857.wav
144069,ff1010bird,0,Data/144069.wav
54753,ff1010bird,0,Data/54753.wav
70324,ff1010bird,0,Data/70324.wav
131239,ff1010bird,0,Data/131239.wav
134982,ff1010bird,0,Data/134982.wav
58833,ff1010bird,0,Data/58833.wav
69096,ff1010bird,1,Data/69096.wav
66592,ff1010bird,0,Data/66592.wav
31252,ff1010bird,1,Data/31252.wav
195405,ff1010bird,0,Data/195405.wav
39920,ff1010bird,0,Data/39920.wav
95944,ff1010bird,1,Data/95944.wav
58181,ff1010bird,0,Data/58181.wav
127280,ff1010bird,0,Data/127280.wav
134979,ff1010bird,0,Data/134979.wav
107609,ff1010bird,0,Data/107609.wav
158743,ff1010bird,0,Data/158743.wav
9188,ff1010bird,0,Data/9188.wav
53493,ff1010bird,0,Data/53493.wav
102079,ff1010bird,0,Data/102079.wav
29512,ff1010bird,0,Data/29512.wav
90896,ff1010bird,0,Data/90896.wav
136475,ff1010bird,0,Data/136475.wav
127303,ff1010bird,0,Data/127303.wav
180448,ff1010bird,0,Data/180448.wav
184193,ff1010bird,1,Data/184193.wav
145274,ff1010bird,0,Data/145274.wav
90421,ff1010bird,0,Data/90421.wav
57611,ff1010bird,1,Data/57611.wav
157769,ff1010bird,1,Data/157769.wav
55114,ff1010bird,0,Data/55114.wav
133090,ff1010bird,0,Data/133090.wav
57669,ff1010bird,1,Data/57669.wav
85227,ff1010bird,0,Data/85227.wav
43553,ff1010bird,0,Data/43553.wav
86732,ff1010bird,0,Data/86732.wav
50122,ff1010bird,0,Data/50122.wav
160014,ff1010bird,1,Data/160014.wav
151192,ff1010bird,0,Data/151192.wav
42801,ff1010bird,0,Data/42801.wav
46227,ff1010bird,0,Data/46227.wav
73114,ff1010bird,0,Data/73114.wav
60575,ff1010bird,0,Data/60575.wav
87376,ff1010bird,0,Data/87376.wav
192787,ff1010bird,1,Data/192787.wav
104625,ff1010bird,0,Data/104625.wav
95531,ff1010bird,1,Data/95531.wav
124721,ff1010bird,0,Data/124721.wav
177240,ff1010bird,1,Data/177240.wav
149341,ff1010bird,0,Data/149341.wav
32492,ff1010bird,0,Data/32492.wav
130474,ff1010bird,0,Data/130474.wav
100842,ff1010bird,0,Data/100842.wav
140826,ff1010bird,0,Data/140826.wav
190699,ff1010bird,0,Data/190699.wav
49982,ff1010bird,1,Data/49982.wav
17005,ff1010bird,0,Data/17005.wav
151383,ff1010bird,0,Data/151383.wav
59729,ff1010bird,0,Data/59729.wav
127736,ff1010bird,0,Data/127736.wav
116428,ff1010bird,0,Data/116428.wav
43830,ff1010bird,0,Data/43830.wav
132031,ff1010bird,0,Data/132031.wav
76191,ff1010bird,0,Data/76191.wav
155293,ff1010bird,0,Data/155293.wav
33794,ff1010bird,0,Data/33794.wav
54067,ff1010bird,0,Data/54067.wav
137892,ff1010bird,0,Data/137892.wav
110989,ff1010bird,1,Data/110989.wav
44278,ff1010bird,0,Data/44278.wav
103951,ff1010bird,0,Data/103951.wav
105080,ff1010bird,1,Data/105080.wav
127512,ff1010bird,0,Data/127512.wav
73753,ff1010bird,0,Data/73753.wav
178016,ff1010bird,0,Data/178016.wav
158753,ff1010bird,0,Data/158753.wav
17912,ff1010bird,0,Data/17912.wav
107612,ff1010bird,0,Data/107612.wav
89111,ff1010bird,0,Data/89111.wav
132945,ff1010bird,0,Data/132945.wav
72812,ff1010bird,0,Data/72812.wav
123688,ff1010bird,1,Data/123688.wav
162696,ff1010bird,0,Data/162696.wav
62280,ff1010bird,1,Data/62280.wav
69084,ff1010bird,0,Data/69084.wav
108770,ff1010bird,1,Data/108770.wav
146914,ff1010bird,0,Data/146914.wav
39942,ff1010bird,0,Data/39942.wav
151190,ff1010bird,0,Data/151190.wav
56135,ff1010bird,0,Data/56135.wav
52171,ff1010bird,1,Data/52171.wav
146194,ff1010bird,0,Data/146194.wav
48677,ff1010bird,0,Data/48677.wav
109154,ff1010bird,0,Data/109154.wav
143298,ff1010bird,0,Data/143298.wav
156526,ff1010bird,1,Data/156526.wav
191924,ff1010bird,0,Data/191924.wav
146712,ff1010bird,1,Data/146712.wav
110693,ff1010bird,0,Data/110693.wav
128005,ff1010bird,0,Data/128005.wav
113345,ff1010bird,0,Data/113345.wav
3190,ff1010bird,1,Data/3190.wav
167401,ff1010bird,1,Data/167401.wav
73392,ff1010bird,1,Data/73392.wav
138467,ff1010bird,0,Data/138467.wav
124683,ff1010bird,0,Data/124683.wav
142905,ff1010bird,0,Data/142905.wav
111175,ff1010bird,0,Data/111175.wav
165284,ff1010bird,0,Data/165284.wav
185119,ff1010bird,0,Data/185119.wav
48995,ff1010bird,0,Data/48995.wav
137885,ff1010bird,0,Data/137885.wav
102867,ff1010bird,0,Data/102867.wav
62931,ff1010bird,0,Data/62931.wav
155719,ff1010bird,1,Data/155719.wav
149931,ff1010bird,0,Data/149931.wav
68379,ff1010bird,0,Data/68379.wav
169923,ff1010bird,0,Data/169923.wav
140802,ff1010bird,0,Data/140802.wav
161604,ff1010bird,0,Data/161604.wav
156938,ff1010bird,1,Data/156938.wav
163120,ff1010bird,0,Data/163120.wav
134968,ff1010bird,0,Data/134968.wav
95948,ff1010bird,0,Data/95948.wav
16628,ff1010bird,1,Data/16628.wav
50049,ff1010bird,0,Data/50049.wav
93640,ff1010bird,1,Data/93640.wav
69101,ff1010bird,0,Data/69101.wav
146229,ff1010bird,0,Data/146229.wav
127436,ff1010bird,0,Data/127436.wav
187576,ff1010bird,1,Data/187576.wav
90406,ff1010bird,0,Data/90406.wav
92998,ff1010bird,1,Data/92998.wav
9236,ff1010bird,0,Data/9236.wav
156523,ff1010bird,1,Data/156523.wav
75968,ff1010bird,1,Data/75968.wav
71828,ff1010bird,0,Data/71828.wav
65340,ff1010bird,0,Data/65340.wav
124587,ff1010bird,0,Data/124587.wav
71048,ff1010bird,1,Data/71048.wav
169351,ff1010bird,0,Data/169351.wav
124486,ff1010bird,1,Data/124486.wav
94833,ff1010bird,0,Data/94833.wav
179342,ff1010bird,1,Data/179342.wav
91449,ff1010bird,0,Data/91449.wav
156525,ff1010bird,1,Data/156525.wav
38879,ff1010bird,0,Data/38879.wav
163688,ff1010bird,0,Data/163688.wav
154976,ff1010bird,1,Data/154976.wav
111086,ff1010bird,1,Data/111086.wav
165568,ff1010bird,0,Data/165568.wav
180159,ff1010bird,0,Data/180159.wav
91135,ff1010bird,1,Data/91135.wav
56411,ff1010bird,1,Data/56411.wav
45476,ff1010bird,1,Data/45476.wav
41720,ff1010bird,1,Data/41720.wav
77914,ff1010bird,0,Data/77914.wav
155095,ff1010bird,0,Data/155095.wav
40861,ff1010bird,0,Data/40861.wav
160525,ff1010bird,0,Data/160525.wav
66033,ff1010bird,1,Data/66033.wav
25386,ff1010bird,0,Data/25386.wav
22721,ff1010bird,0,Data/22721.wav
146868,ff1010bird,1,Data/146868.wav
190573,ff1010bird,1,Data/190573.wav
157475,ff1010bird,0,Data/157475.wav
180540,ff1010bird,0,Data/180540.wav
38755,ff1010bird,0,Data/38755.wav
186340,ff1010bird,0,Data/186340.wav
57608,ff1010bird,1,Data/57608.wav
122956,ff1010bird,0,Data/122956.wav
58499,ff1010bird,0,Data/58499.wav
25378,ff1010bird,0,Data/25378.wav
146690,ff1010bird,0,Data/146690.wav
38590,ff1010bird,0,Data/38590.wav
56638,ff1010bird,0,Data/56638.wav
159493,ff1010bird,0,Data/159493.wav
157162,ff1010bird,1,Data/157162.wav
157644,ff1010bird,0,Data/157644.wav
194489,ff1010bird,0,Data/194489.wav
72268,ff1010bird,1,Data/72268.wav
55375,ff1010bird,0,Data/55375.wav
171007,ff1010bird,0,Data/171007.wav
91231,ff1010bird,0,Data/91231.wav
98192,ff1010bird,0,Data/98192.wav
171241,ff1010bird,0,Data/171241.wav
138459,ff1010bird,0,Data/138459.wav
124489,ff1010bird,0,Data/124489.wav
163264,ff1010bird,0,Data/163264.wav
131111,ff1010bird,0,Data/131111.wav
44747,ff1010bird,1,Data/44747.wav
71708,ff1010bird,0,Data/71708.wav
146711,ff1010bird,1,Data/146711.wav
138424,ff1010bird,0,Data/138424.wav
64474,ff1010bird,0,Data/64474.wav
163327,ff1010bird,0,Data/163327.wav
126040,ff1010bird,0,Data/126040.wav
54358,ff1010bird,0,Data/54358.wav
190704,ff1010bird,0,Data/190704.wav
158439,ff1010bird,0,Data/158439.wav
127519,ff1010bird,0,Data/127519.wav
25824,ff1010bird,0,Data/25824.wav
76726,ff1010bird,0,Data/76726.wav
187132,ff1010bird,0,Data/187132.wav
71913,ff1010bird,0,Data/71913.wav
52835,ff1010bird,1,Data/52835.wav
169100,ff1010bird,0,Data/169100.wav
39926,ff1010bird,0,Data/39926.wav
38882,ff1010bird,0,Data/38882.wav
18806,ff1010bird,0,Data/18806.wav
32537,ff1010bird,1,Data/32537.wav
92993,ff1010bird,0,Data/92993.wav
109101,ff1010bird,0,Data/109101.wav
159171,ff1010bird,0,Data/159171.wav
78797,ff1010bird,1,Data/78797.wav
63742,ff1010bird,0,Data/63742.wav
71500,ff1010bird,0,Data/71500.wav
168490,ff1010bird,0,Data/168490.wav
66151,ff1010bird,0,Data/66151.wav
19030,ff1010bird,0,Data/19030.wav
126947,ff1010bird,0,Data/126947.wav
54943,ff1010bird,0,Data/54943.wav
155228,ff1010bird,0,Data/155228.wav
78922,ff1010bird,0,Data/78922.wav
64471,ff1010bird,0,Data/64471.wav
189843,ff1010bird,0,Data/189843.wav
184751,ff1010bird,1,Data/184751.wav
51037,ff1010bird,0,Data/51037.wav
32311,ff1010bird,1,Data/32311.wav
102045,ff1010bird,0,Data/102045.wav
123037,ff1010bird,0,Data/123037.wav
31169,ff1010bird,0,Data/31169.wav
118768,ff1010bird,0,Data/118768.wav
157642,ff1010bird,0,Data/157642.wav
58406,ff1010bird,0,Data/58406.wav
7321,ff1010bird,0,Data/7321.wav
127640,ff1010bird,0,Data/127640.wav
175141,ff1010bird,0,Data/175141.wav
195294,ff1010bird,0,Data/195294.wav
66597,ff1010bird,0,Data/66597.wav
148355,ff1010bird,0,Data/148355.wav
157468,ff1010bird,0,Data/157468.wav
127277,ff1010bird,0,Data/127277.wav
56636,ff1010bird,0,Data/56636.wav
94406,ff1010bird,0,Data/94406.wav
161606,ff1010bird,0,Data/161606.wav
113437,ff1010bird,0,Data/113437.wav
127358,ff1010bird,0,Data/127358.wav
104391,ff1010bird,0,Data/104391.wav
12727,ff1010bird,0,Data/12727.wav
150976,ff1010bird,0,Data/150976.wav
146870,ff1010bird,1,Data/146870.wav
127134,ff1010bird,0,Data/127134.wav
146750,ff1010bird,0,Data/146750.wav
31155,ff1010bird,0,Data/31155.wav
75721,ff1010bird,0,Data/75721.wav
187560,ff1010bird,1,Data/187560.wav
174777,ff1010bird,0,Data/174777.wav
97589,ff1010bird,0,Data/97589.wav
130090,ff1010bird,0,Data/130090.wav
69530,ff1010bird,0,Data/69530.wav
62510,ff1010bird,0,Data/62510.wav
50885,ff1010bird,0,Data/50885.wav
161643,ff1010bird,1,Data/161643.wav
38515,ff1010bird,1,Data/38515.wav
170984,ff1010bird,0,Data/170984.wav
20190,ff1010bird,1,Data/20190.wav
155250,ff1010bird,0,Data/155250.wav
146865,ff1010bird,0,Data/146865.wav
45336,ff1010bird,1,Data/45336.wav
130015,ff1010bird,0,Data/130015.wav
161971,ff1010bird,0,Data/161971.wav
165287,ff1010bird,0,Data/165287.wav
96180,ff1010bird,1,Data/96180.wav
130088,ff1010bird,0,Data/130088.wav
56952,ff1010bird,0,Data/56952.wav
104875,ff1010bird,0,Data/104875.wav
30353,ff1010bird,0,Data/30353.wav
169099,ff1010bird,0,Data/169099.wav
135879,ff1010bird,1,Data/135879.wav
157649,ff1010bird,0,Data/157649.wav
75092,ff1010bird,0,Data/75092.wav
187653,ff1010bird,0,Data/187653.wav
150168,ff1010bird,0,Data/150168.wav
111396,ff1010bird,0,Data/111396.wav
69078,ff1010bird,1,Data/69078.wav
56136,ff1010bird,0,Data/56136.wav
31581,ff1010bird,1,Data/31581.wav
54885,ff1010bird,0,Data/54885.wav
33721,ff1010bird,0,Data/33721.wav
137886,ff1010bird,0,Data/137886.wav
127208,ff1010bird,0,Data/127208.wav
54898,ff1010bird,0,Data/54898.wav
177887,ff1010bird,0,Data/177887.wav
15689,ff1010bird,0,Data/15689.wav
58180,ff1010bird,0,Data/58180.wav
70325,ff1010bird,0,Data/70325.wav
20194,ff1010bird,1,Data/20194.wav
65247,ff1010bird,0,Data/65247.wav
144065,ff1010bird,0,Data/144065.wav
86932,ff1010bird,0,Data/86932.wav
65333,ff1010bird,0,Data/65333.wav
173998,ff1010bird,0,Data/173998.wav
154919,ff1010bird,1,Data/154919.wav
173498,ff1010bird,0,Data/173498.wav
41182,ff1010bird,0,Data/41182.wav
101876,ff1010bird,0,Data/101876.wav
15467,ff1010bird,1,Data/15467.wav
142295,ff1010bird,0,Data/142295.wav
151386,ff1010bird,0,Data/151386.wav
137738,ff1010bird,0,Data/137738.wav
69241,ff1010bird,0,Data/69241.wav
131113,ff1010bird,0,Data/131113.wav
195311,ff1010bird,1,Data/195311.wav
56345,ff1010bird,0,Data/56345.wav
108403,ff1010bird,0,Data/108403.wav
56414,ff1010bird,1,Data/56414.wav
58272,ff1010bird,0,Data/58272.wav
155215,ff1010bird,0,Data/155215.wav
90352,ff1010bird,0,Data/90352.wav
61496,ff1010bird,0,Data/61496.wav
104649,ff1010bird,1,Data/104649.wav
70955,ff1010bird,0,Data/70955.wav
45477,ff1010bird,0,Data/45477.wav
110119,ff1010bird,0,Data/110119.wav
89439,ff1010bird,1,Data/89439.wav
99199,ff1010bird,1,Data/99199.wav
65672,ff1010bird,0,Data/65672.wav
71172,ff1010bird,0,Data/71172.wav
30307,ff1010bird,0,Data/30307.wav
62057,ff1010bird,0,Data/62057.wav
87953,ff1010bird,0,Data/87953.wav
81764,ff1010bird,1,Data/81764.wav
48983,ff1010bird,1,Data/48983.wav
141977,ff1010bird,0,Data/141977.wav
56564,ff1010bird,0,Data/56564.wav
34197,ff1010bird,1,Data/34197.wav
185364,ff1010bird,1,Data/185364.wav
104745,ff1010bird,0,Data/104745.wav
111007,ff1010bird,1,Data/111007.wav
187658,ff1010bird,1,Data/187658.wav
82542,ff1010bird,0,Data/82542.wav
155094,ff1010bird,0,Data/155094.wav
63707,ff1010bird,0,Data/63707.wav
59136,ff1010bird,0,Data/59136.wav
20694,ff1010bird,0,Data/20694.wav
187009,ff1010bird,0,Data/187009.wav
80552,ff1010bird,0,Data/80552.wav
90084,ff1010bird,0,Data/90084.wav
109157,ff1010bird,0,Data/109157.wav
3184,ff1010bird,1,Data/3184.wav
58557,ff1010bird,0,Data/58557.wav
171746,ff1010bird,0,Data/171746.wav
86737,ff1010bird,0,Data/86737.wav
96183,ff1010bird,1,Data/96183.wav
56572,ff1010bird,0,Data/56572.wav
75627,ff1010bird,0,Data/75627.wav
19422,ff1010bird,1,Data/19422.wav
81430,ff1010bird,0,Data/81430.wav
35129,ff1010bird,1,Data/35129.wav
155296,ff1010bird,0,Data/155296.wav
111026,ff1010bird,1,Data/111026.wav
127390,ff1010bird,0,Data/127390.wav
105270,ff1010bird,0,Data/105270.wav
69238,ff1010bird,0,Data/69238.wav
38640,ff1010bird,0,Data/38640.wav
118859,ff1010bird,1,Data/118859.wav
188938,ff1010bird,0,Data/188938.wav
133470,ff1010bird,1,Data/133470.wav
155619,ff1010bird,0,Data/155619.wav
189854,ff1010bird,0,Data/189854.wav
68376,ff1010bird,0,Data/68376.wav
177301,ff1010bird,0,Data/177301.wav
57033,ff1010bird,0,Data/57033.wav
169926,ff1010bird,0,Data/169926.wav
117498,ff1010bird,1,Data/117498.wav
80711,ff1010bird,1,Data/80711.wav
181929,ff1010bird,0,Data/181929.wav
184271,ff1010bird,0,Data/184271.wav
195598,ff1010bird,0,Data/195598.wav
54920,ff1010bird,1,Data/54920.wav
176105,ff1010bird,1,Data/176105.wav
117894,ff1010bird,1,Data/117894.wav
77781,ff1010bird,0,Data/77781.wav
54808,ff1010bird,0,Data/54808.wav
157861,ff1010bird,0,Data/157861.wav
158435,ff1010bird,0,Data/158435.wav
161890,ff1010bird,0,Data/161890.wav
191739,ff1010bird,1,Data/191739.wav
110121,ff1010bird,1,Data/110121.wav
108759,ff1010bird,1,Data/108759.wav
113998,ff1010bird,0,Data/113998.wav
95545,ff1010bird,1,Data/95545.wav
144914,ff1010bird,0,Data/144914.wav
147928,ff1010bird,0,Data/147928.wav
75965,ff1010bird,1,Data/75965.wav
76444,ff1010bird,0,Data/76444.wav
127231,ff1010bird,0,Data/127231.wav
54945,ff1010bird,0,Data/54945.wav
121571,ff1010bird,1,Data/121571.wav
65356,ff1010bird,0,Data/65356.wav
65677,ff1010bird,0,Data/65677.wav
156037,ff1010bird,0,Data/156037.wav
162224,ff1010bird,0,Data/162224.wav
127801,ff1010bird,0,Data/127801.wav
127841,ff1010bird,0,Data/127841.wav
55730,ff1010bird,0,Data/55730.wav
95026,ff1010bird,0,Data/95026.wav
58496,ff1010bird,0,Data/58496.wav
161651,ff1010bird,1,Data/161651.wav
86956,ff1010bird,0,Data/86956.wav
157192,ff1010bird,0,Data/157192.wav
180235,ff1010bird,1,Data/180235.wav
127523,ff1010bird,0,Data/127523.wav
159441,ff1010bird,0,Data/159441.wav
155195,ff1010bird,0,Data/155195.wav
189697,ff1010bird,0,Data/189697.wav
167404,ff1010bird,0,Data/167404.wav
17185,ff1010bird,1,Data/17185.wav
127618,ff1010bird,0,Data/127618.wav
157915,ff1010bird,0,Data/157915.wav
28164,ff1010bird,0,Data/28164.wav
181394,ff1010bird,1,Data/181394.wav
58174,ff1010bird,0,Data/58174.wav
137155,ff1010bird,1,Data/137155.wav
187134,ff1010bird,0,Data/187134.wav
71705,ff1010bird,0,Data/71705.wav
109088,ff1010bird,0,Data/109088.wav
157735,ff1010bird,0,Data/157735.wav
102840,ff1010bird,0,Data/102840.wav
40131,ff1010bird,0,Data/40131.wav
189823,ff1010bird,0,Data/189823.wav
99233,ff1010bird,1,Data/99233.wav
77660,ff1010bird,0,Data/77660.wav
132941,ff1010bird,0,Data/132941.wav
113980,ff1010bird,1,Data/113980.wav
169883,ff1010bird,0,Data/169883.wav
54803,ff1010bird,1,Data/54803.wav
146272,ff1010bird,0,Data/146272.wav
36736,ff1010bird,0,Data/36736.wav
102857,ff1010bird,0,Data/102857.wav
116847,ff1010bird,0,Data/116847.wav
127433,ff1010bird,0,Data/127433.wav
51027,ff1010bird,1,Data/51027.wav
127355,ff1010bird,0,Data/127355.wav
61238,ff1010bird,0,Data/61238.wav
157643,ff1010bird,0,Data/157643.wav
109372,ff1010bird,0,Data/109372.wav
57607,ff1010bird,0,Data/57607.wav
28288,ff1010bird,1,Data/28288.wav
159548,ff1010bird,1,Data/159548.wav
111015,ff1010bird,1,Data/111015.wav
157370,ff1010bird,0,Data/157370.wav
42099,ff1010bird,0,Data/42099.wav
184278,ff1010bird,1,Data/184278.wav
77649,ff1010bird,0,Data/77649.wav
48415,ff1010bird,0,Data/48415.wav
67419,ff1010bird,0,Data/67419.wav
113337,ff1010bird,0,Data/113337.wav
134974,ff1010bird,0,Data/134974.wav
165995,ff1010bird,0,Data/165995.wav
169102,ff1010bird,0,Data/169102.wav
55009,ff1010bird,1,Data/55009.wav
3183,ff1010bird,1,Data/3183.wav
122195,ff1010bird,0,Data/122195.wav
41848,ff1010bird,0,Data/41848.wav
54801,ff1010bird,1,Data/54801.wav
194367,ff1010bird,0,Data/194367.wav
72008,ff1010bird,0,Data/72008.wav
168774,ff1010bird,0,Data/168774.wav
177858,ff1010bird,0,Data/177858.wav
163434,ff1010bird,0,Data/163434.wav
91755,ff1010bird,0,Data/91755.wav
77466,ff1010bird,0,Data/77466.wav
81214,ff1010bird,0,Data/81214.wav
87519,ff1010bird,0,Data/87519.wav
170582,ff1010bird,0,Data/170582.wav
120587,ff1010bird,1,Data/120587.wav
63720,ff1010bird,0,Data/63720.wav
16673,ff1010bird,0,Data/16673.wav
32496,ff1010bird,0,Data/32496.wav
41169,ff1010bird,0,Data/41169.wav
