itemid,datasetid,hasbird,item_dir
132010,ff1010bird,0,Data/132010.wav
123707,ff1010bird,1,Data/123707.wav
50619,ff1010bird,1,Data/50619.wav
69107,ff1010bird,0,Data/69107.wav
154917,ff1010bird,1,Data/154917.wav
127441,ff1010bird,0,Data/127441.wav
162818,ff1010bird,0,Data/162818.wav
39859,ff1010bird,0,Data/39859.wav
107611,ff1010bird,0,Data/107611.wav
72559,ff1010bird,0,Data/72559.wav
97606,ff1010bird,0,Data/97606.wav
169286,ff1010bird,0,Data/169286.wav
169280,ff1010bird,0,Data/169280.wav
25526,ff1010bird,0,Data/25526.wav
85423,ff1010bird,0,Data/85423.wav
38389,ff1010bird,0,Data/38389.wav
104205,ff1010bird,1,Data/104205.wav
155121,ff1010bird,0,Data/155121.wav
145528,ff1010bird,0,Data/145528.wav
192788,ff1010bird,0,Data/192788.wav
99082,ff1010bird,0,Data/99082.wav
121523,ff1010bird,0,Data/121523.wav
169283,ff1010bird,0,Data/169283.wav
120368,ff1010bird,0,Data/120368.wav
110690,ff1010bird,1,Data/110690.wav
65332,ff1010bird,0,Data/65332.wav
64196,ff1010bird,0,Data/64196.wav
28641,ff1010bird,0,Data/28641.wav
48603,ff1010bird,0,Data/48603.wav
72222,ff1010bird,0,Data/72222.wav
173894,ff1010bird,1,Data/173894.wav
42785,ff1010bird,0,Data/42785.wav
57052,ff1010bird,0,Data/57052.wav
170599,ff1010bird,0,Data/170599.wav
162690,ff1010bird,0,Data/162690.wav
32571,ff1010bird,0,Data/32571.wav
143954,ff1010bird,0,Data/143954.wav
56611,ff1010bird,1,Data/56611.wav
177861,ff1010bird,0,Data/177861.wav
65251,ff1010bird,1,Data/65251.wav
145576,ff1010bird,0,Data/145576.wav
194791,ff1010bird,1,Data/194791.wav
151189,ff1010bird,0,Data/151189.wav
109086,ff1010bird,0,Data/109086.wav
137884,ff1010bird,1,Data/137884.wav
98646,ff1010bird,1,Data/98646.wav
2528,ff1010bird,0,Data/2528.wav
91032,ff1010bird,1,Data/91032.wav
54914,ff1010bird,1,Data/54914.wav
55175,ff1010bird,0,Data/55175.wav
106560,ff1010bird,0,Data/106560.wav
69105,ff1010bird,0,Data/69105.wav
102070,ff1010bird,0,Data/102070.wav
161812,ff1010bird,0,Data/161812.wav
32255,ff1010bird,0,Data/32255.wav
73370,ff1010bird,0,Data/73370.wav
75094,ff1010bird,1,Data/75094.wav
45436,ff1010bird,0,Data/45436.wav
56950,ff1010bird,0,Data/56950.wav
32175,ff1010bird,1,Data/32175.wav
36596,ff1010bird,1,Data/36596.wav
1931,ff1010bird,0,Data/1931.wav
169081,ff1010bird,0,Data/169081.wav
189518,ff1010bird,0,Data/189518.wav
184203,ff1010bird,0,Data/184203.wav
84794,ff1010bird,1,Data/84794.wav
72007,ff1010bird,0,Data/72007.wav
54947,ff1010bird,0,Data/54947.wav
48972,ff1010bird,0,Data/48972.wav
120226,ff1010bird,1,Data/120226.wav
47886,ff1010bird,0,Data/47886.wav
171406,ff1010bird,0,Data/171406.wav
157646,ff1010bird,0,Data/157646.wav
52191,ff1010bird,1,Data/52191.wav
44080,ff1010bird,0,Data/44080.wav
123994,ff1010bird,0,Data/123994.wav
90361,ff1010bird,0,Data/90361.wav
184349,ff1010bird,1,Data/184349.wav
133088,ff1010bird,0,Data/133088.wav
158746,ff1010bird,1,Data/158746.wav
162694,ff1010bird,0,Data/162694.wav
188031,ff1010bird,0,Data/188031.wav
71696,ff1010bird,0,Data/71696.wav
20381,ff1010bird,0,Data/20381.wav
56609,ff1010bird,0,Data/56609.wav
22326,ff1010bird,1,Data/22326.wav
54979,ff1010bird,1,Data/54979.wav
104804,ff1010bird,0,Data/104804.wav
92994,ff1010bird,0,Data/92994.wav
90857,ff1010bird,0,Data/90857.wav
15468,ff1010bird,0,Data/15468.wav
75253,ff1010bird,0,Data/75253.wav
51022,ff1010bird,0,Data/51022.wav
77667,ff1010bird,0,Data/77667.wav
56944,ff1010bird,0,Data/56944.wav
56565,ff1010bird,1,Data/56565.wav
178424,ff1010bird,1,Data/178424.wav
106272,ff1010bird,0,Data/106272.wav
145550,ff1010bird,1,Data/145550.wav
44616,ff1010bird,0,Data/44616.wav
161607,ff1010bird,0,Data/161607.wav
141182,ff1010bird,0,Data/141182.wav
73211,ff1010bird,1,Data/73211.wav
118419,ff1010bird,0,Data/118419.wav
